15	459
2	459
86	459
163	459
164	459
6	459
43	460
6	462
5	463
43	463
43	465
6	466
6	467
6	468
166	470
44	471
25	475
17	475
167	475
44	475
6	475
6	477
6	479
140	483
6	483
43	483
169	485
16	485
4	485
28	485
164	485
170	485
171	485
6	485
44	486
6	486
2	489
6	489
20	489
172	493
6	493
54	494
172	494
204	495
6	496
50	497
205	498
15	498
25	498
17	498
2	498
48	498
6	498
63	498
25	499
206	499
207	499
79	499
6	499
25	500
2	500
17	500
48	500
6	500
2	501
2	502
44	502
6	502
21	502
6	503
2	505
2	507
6	507
2	509
2	510
2	512
210	512
44	512
4	512
6	512
30	513
44	513
211	513
6	515
58	516
43	517
4	519
6	519
44	521
213	522
2	524
15	525
37	525
6	525
6	526
34	528
35	529
86	529
43	529
35	530
2	531
6	531
216	531
26	531
35	534
43	534
6	534
4	534
0	535
2	535
217	536
2	536
218	536
6	536
34	537
48	537
13	537
6	537
23	538
76	538
220	538
5	538
48	538
48	538
6	538
76	539
5	539
76	540
34	542
13	542
6	542
26	542
13	543
87	544
223	544
6	544
33	545
17	546
35	547
6	547
6	548
4	549
6	549
44	550
225	551
44	552
2	553
226	553
5	553
2	554
13	554
6	554
228	555
6	555
140	556
17	557
6	558
43	558
6	560
6	561
35	562
2	562
43	562
79	562
6	562
2	563
61	563
6	563
17	563
35	564
6	564
33	567
17	567
6	568
44	571
226	572
4	572
48	573
4	573
6	573
2	574
44	574
233	574
111	574
2	575
33	575
6	575
6	576
6	577
15	578
2	578
17	578
5	578
15	581
234	581
6	581
2	582
5	582
17	584
4	584
79	584
25	586
6	586
2	587
21	587
6	588
43	588
2	589
5	589
62	590
2	590
17	590
5	590
79	590
2	593
33	593
17	593
48	593
5	593
79	593
236	595
144	595
17	597
2	598
237	598
17	600
79	600
238	601
2	601
44	601
17	601
48	601
5	601
6	601
6	602
240	603
2	604
216	604
6	604
216	605
6	605
216	606
6	606
2	607
216	607
2	608
216	608
17	609
243	611
141	612
136	612
2	612
85	612
4	612
48	612
17	612
135	612
135	612
5	612
43	612
17	613
245	613
6	613
170	613
15	614
6	614
246	615
17	615
2	615
6	615
5	615
15	617
44	617
33	618
43	618
17	619
4	619
6	622
21	622
21	622
17	623
2	623
5	623
48	623
48	623
79	623
35	626
2	626
44	626
16	626
85	626
85	626
6	626
40	628
246	630
17	630
79	630
17	631
5	631
79	631
144	631
62	632
17	632
79	632
6	632
40	633
6	633
35	635
17	635
6	635
35	637
44	637
43	637
6	637
246	639
17	639
44	640
6	640
5	640
79	640
2	641
5	641
48	641
79	641
44	642
17	642
48	642
5	642
4	644
43	645
6	645
44	646
5	646
4	649
16	649
2	650
17	650
53	650
6	650
6	651
35	652
247	652
248	655
44	655
2	657
4	657
13	657
41	658
2	658
61	659
6	659
2	662
43	665
79	665
15	666
216	667
6	667
2	668
56	668
216	668
2	669
207	669
6	669
216	669
216	670
41	671
15	671
17	671
34	671
2	672
227	672
6	672
249	673
13	674
6	674
33	674
226	675
13	675
6	675
250	676
6	676
251	678
6	678
252	678
6	680
6	682
253	682
6	683
254	685
230	685
6	686
2	689
44	689
17	689
5	689
227	689
44	690
48	690
50	690
13	690
6	691
2	694
6	694
43	696
2	697
44	698
5	698
6	698
17	699
13	700
6	701
4	705
44	708
6	708
43	708
228	710
2	711
85	711
16	711
255	712
5	712
256	712
6	712
8	713
79	715
16	716
6	716
13	716
248	717
6	717
79	717
62	718
257	718
226	718
13	721
4	722
17	723
53	723
162	724
6	724
6	725
258	728
226	728
2	730
15	731
2	731
2	732
43	732
2	733
43	733
6	733
2	734
17	734
2	735
6	735
259	736
20	736
21	736
21	736
43	736
2	738
25	738
30	744
6	744
20	745
6	747
6	748
6	751
4	752
17	752
260	753
5	753
33	754
43	754
6	755
2	756
17	757
44	758
4	758
261	761
6	761
63	763
2	764
5	764
25	765
2	765
6	765
5	765
25	766
44	766
4	766
6	766
4	767
6	767
264	767
2	769
2	770
2	775
265	775
104	775
4	775
6	775
35	776
2	776
6	776
5	777
2	778
2	779
6	780
13	782
6	782
17	784
6	784
113	784
5	784
15	787
6	788
2	789
35	790
6	790
17	791
17	792
6	794
43	794
6	795
6	798
6	802
6	803
270	803
2	806
43	806
6	808
6	810
2	812
6	812
35	813
15	813
6	813
6	815
44	816
162	817
50	820
4	822
43	822
13	822
6	822
35	823
33	823
15	825
17	825
44	825
2	826
34	826
13	826
271	828
34	828
6	828
226	829
48	829
25	830
15	833
6	833
230	833
20	837
0	838
86	838
43	838
2	840
4	840
6	842
2	843
44	843
48	843
5	843
2	844
44	844
2	845
2	847
6	847
33	848
5	849
6	849
2	850
25	850
37	850
43	850
13	851
273	852
172	852
13	853
6	853
48	854
5	854
230	854
6	854
48	856
17	857
35	858
6	858
21	858
86	860
2	860
33	860
6	860
6	861
6	862
2	863
6	863
43	863
2	864
111	864
15	865
2	866
6	866
43	866
6	868
17	869
6	869
2	871
6	871
86	872
2	874
43	874
2	875
15	875
4	875
6	875
276	876
6	883
2	885
2	886
15	887
2	887
251	887
44	887
6	887
43	887
43	888
35	889
4	889
20	890
43	890
6	892
2	893
6	898
50	899
17	903
48	903
6	903
5	904
6	904
2	905
17	905
155	905
48	905
6	905
6	905
216	905
278	905
6	906
43	906
2	907
2	908
25	908
35	912
39	914
53	914
21	914
6	915
227	920
6	921
6	922
6	924
43	924
5	925
17	925
17	928
17	929
13	929
4	930
5	931
43	937
5	941
110	945
4	945
25	950
50	950
2	952
280	952
43	958
227	965
216	965
43	966
5	972
216	972
6	972
2	973
5	973
216	973
6	973
2	974
17	974
5	974
2	975
2	977
5	977
216	977
283	978
48	980
5	980
5	986
284	987
286	987
44	992
40	997
6	999
33	1004
6	1005
15	1006
2	1006
19	1007
44	1014
6	1014
15	1019
2	1019
289	1023
290	1036
17	1036
6	1036
17	1040
2	1040
6	1042
43	1042
2	1047
25	1048
172	1048
23	1051
2	1051
44	1051
17	1052
2	1053
48	1053
6	1053
4	1054
111	1055
2	1060
44	1064
17	1067
6	1067
129	1068
291	1068
2	12154
5	12154
33	12155
15	12157
43	12157
15	12165
2	12165
25	12165
99	12165
17	12172
15	12173
17	12173
6	12173
15	12174
5	12174
6	12174
17	12175
294	12175
6	12175
6	12175
85	12176
34	12176
48	12176
13	12176
48	12177
13	12177
35	12178
43	12178
5	12179
40	12180
86	12180
6	12180
21	12180
21	12180
33	12181
2	12183
86	12184
33	12184
4	12184
6	12184
5	12184
34	12185
33	12186
5	12186
2	12187
13	12187
6	12191
17	12196
43	12197
6	12197
2	12202
41	12211
2	12212
44	12212
226	12212
2	12214
297	12214
13	12215
0	12216
20	12216
0	12219
43	12223
43	12224
2	12225
34	12225
48	12225
44	12227
6	12227
17	12229
17	12233
43	12234
6	12234
44	12236
33	12237
6	12237
15	12243
2	12243
43	12245
2	12250
159	12250
17	12255
15	12258
2	12258
17	12258
6	12259
17	12260
2	12262
299	12264
300	12264
301	12265
62	12268
17	12268
265	12268
4	12268
4	12270
4	12270
302	12271
4	12271
103	12277
25	12278
41	12283
2	12283
13	12283
30	12285
6	12288
17	12291
4	12300
2	12301
25	12302
172	12302
72	12302
72	12302
4	12302
43	12302
48	12302
5	12303
2	12308
6	12308
34	12311
50	12311
303	12315
25	12315
304	12315
172	12315
44	12315
4	12315
13	12315
305	12324
17	12330
5	12330
2	12332
20	12336
44	12337
25	12339
44	12344
5	12344
6	12344
15	12347
243	12349
48	12351
5	12352
25	12357
33	12357
2	12359
2	12365
2	12366
17	12369
48	12369
6	12369
2	12371
17	12372
44	12372
6	12372
13	12375
0	12378
6	12383
306	12389
2	12389
13	12399
6	12403
6	12404
2	12406
17	12406
4	12406
43	12406
2	12408
17	12410
307	12411
2	12411
17	12411
4	12411
5	12411
6	12411
2	12412
17	12412
4	12412
6	12412
76	12413
4	12413
76	12414
4	12414
6	12414
76	12415
4	12415
237	12415
44	12418
43	12420
44	12421
2	12425
15	12427
296	12427
17	12427
48	12429
6	12429
2	12441
17	12441
310	12441
6	12441
255	12444
2	12445
6	12445
17	12447
6	12448
2	12450
2	12452
2	12453
2	12456
2	12460
33	12461
2	12462
2	12463
16	12463
44	12463
2	12466
17	12467
6	12467
13	12469
2	12476
2	12476
44	12476
2	12477
6	12485
15	12495
2	12495
140	12495
48	12499
48	12500
6	12504
2	12509
43	12509
6	12509
6	12515
13	12526
296	12527
315	12531
159	12537
17	12537
4	12537
5	12537
6	12537
6	12542
316	12543
13	12544
2	12549
50	12549
6	12549
17	12551
43	12551
2	12552
2	12552
17	12552
49	12553
44	12556
17	12556
48	12556
50	12556
4	12558
34	12560
4	12560
48	12560
43	12560
6	12560
4	12573
25	12574
41	12574
2	12585
17	12586
2	12590
13	12597
33	12599
44	12599
50	12600
319	12601
5	12601
2	12604
49	12604
2	12607
2	12609
5	12610
2	12619
5	12628
320	12629
2	12633
2	12637
2	12642
2	12643
2	12645
44	12645
44	12646
5	12646
50	12646
34	12675
4	12686
50	12686
235	12715
6	12726
17	12727
6	12743
44	12745
13	12747
17	12754
44	12754
5	12756
15	12757
129	12757
44	12758
172	12765
226	12765
17	12773
17	12781
2	12783
2	12784
43	12784
17	12799
296	12804
2	12844
15	12852
49	12853
6	12856
4	12863
45	12872
323	12876
48	12876
44	12877
48	12877
6	12877
44	12878
48	12878
6	12878
44	12879
48	12879
2	12880
5	12891
2	12905
4	12905
2	12908
2	12910
43	12910
34	12913
33	12915
2	12916
17	12919
4	12922
172	12928
40	12930
2	12931
2	12936
17	12936
2	12938
17	12938
6	12938
6	12939
17	12943
49	12943
2	12945
2	12945
6	12945
17	12975
326	12975
2	12976
50	12976
6	12977
13	12987
0	12998
2	12999
25	12999
85	12999
2	13022
327	13022
48	13022
13	13022
15	13040
17	13050
2	13052
50	13053
6	13053
6	13058
6	13068
17	13070
6	13089
226	13092
6	13093
2	13094
2	13102
0	13110
2	13111
6	13118
230	13118
6	13123
15	13125
6	13125
2	13127
34	13128
2	13130
17	13132
2	13138
6	13138
2	13141
33	13141
6	13141
229	13142
2	13142
44	13142
17	13142
6	13142
138	13143
17	13143
13	13150
43	13150
15	127245
6	127246
40	127248
43	127248
5	127257
2	127258
2	127260
17	127260
2	127262
35	127263
331	127263
6	127263
15	127264
2	127264
44	127264
6	127265
35	127267
6	127267
35	127268
6	127268
2	127269
6	127269
6	127270
2	127272
6	127273
2	127274
6	127274
35	127275
15	127275
29	127275
43	127275
2	127276
17	127288
2	127288
2	127292
33	127292
6	127293
2	127294
6	127294
2	127296
62	127298
6	127298
2	127299
2	127304
17	127304
2	127307
6	127308
265	127326
260	127330
6	127330
2	127335
2	127364
6	127364
17	127421
44	127421
6	127421
17	127433
43	127434
6	127446
2	127450
4	127464
227	127469
33	127478
4	127485
2	127496
2	127498
13	127502
13	127502
2	127503
13	127504
2	127506
117	127507
44	127507
6	127507
4	127517
6	127541
0	127543
6	127543
6	127545
33	127545
20	127545
5	127549
15	127567
15	127568
15	127569
15	127570
15	127574
15	127575
15	127576
15	127577
15	127579
15	127580
25	127596
34	127596
25	127605
17	127606
44	127606
17	127614
2	127622
44	127622
50	127622
44	127625
50	127625
2	127637
33	127637
6	127637
334	127638
86	127649
6	127649
2	127651
6	127651
144	127653
6	127657
6	127658
48	127677
216	127677
2	127678
2	127679
4	127688
337	127689
164	127689
13	127735
6	127740
35	127741
33	127741
44	127741
339	127744
17	127788
4	127788
5	127792
17	127807
2	127807
34	127812
17	127814
4	127816
43	127818
43	127819
15	127823
44	127823
83	127825
25	127825
17	127825
44	127825
40	127827
35	127828
6	127830
2	127836
25	127837
70	127837
113	127841
6	127841
6	127844
15	127854
17	127855
4	127858
2	127862
13	127862
6	127871
20	127878
15	127894
6	127894
2	127902
17	127902
17	127907
2	127911
41	127911
0	127948
2	127972
48	127972
6	127972
2	127974
2	127990
43	127990
0	127995
2	128000
6	128000
2	128005
2	128014
6	128020
2	128034
6	128034
2	128035
344	128040
6	128041
15	128043
298	128043
5	128046
2	128050
4	128050
2	128055
35	128056
6	128056
2	128059
2	128060
159	128063
50	128070
13	128070
6	128070
345	128072
346	128078
34	128079
4	128082
4	128087
34	128087
4	128089
140	128094
347	128095
4	128098
6	128098
17	128100
2	128101
2	128109
6	128110
6	128125
20	128137
20	128137
2	128146
2	128152
2	128182
17	128182
86	128188
6	128188
21	128188
2	128195
2	128197
17	128197
237	128197
5	128197
2	128205
5	128217
35	128220
25	128220
2	128220
351	128220
2	128221
17	128222
226	128230
33	128230
33	128232
352	128234
6	128237
353	243243
6	243250
354	243251
2	243255
17	243294
6	243295
2	243300
0	243300
25	243319
2	243319
44	243319
79	243319
356	243320
4	243322
17	243325
15	243328
157	243333
45	243416
237	243416
2	243453
6	243453
6	243463
6	243467
359	243512
2	243512
360	243512
5	243530
6	243530
2	243535
4	243535
2	243542
2	243543
2	243545
2	243548
2	243548
119	243548
17	243548
6	243548
2	243549
5	243549
2	243551
2	243551
2	243569
0	243575
6	243575
6	243583
2	243590
6	243596
43	243596
362	243622
17	243629
4	243633
363	243633
2	243646
5	243646
35	243652
15	243652
6	243652
315	243661
5	243680
17	243711
48	243725
364	243729
25	243765
25	243792
25	243792
17	243792
13	243792
13	243792
17	243797
352	243800
13	243802
48	243804
13	243804
2	243809
17	243824
13	243826
2	243827
17	243827
2	243832
6	243832
13	243843
2	243858
6	243867
43	243867
2	243878
50	243878
2	243882
6	243882
6	243884
17	243889
5	243905
369	243910
2	243911
4	243913
4	243914
2	243917
13	243926
2	243932
34	243932
17	243935
6	243935
17	243946
2	243954
320	243955
372	243959
373	243959
2	243959
4	243959
48	243959
6	243959
41	243960
2	243960
44	243960
2	243971
6	243971
15	243973
374	243973
265	243973
44	243981
48	243985
48	243997
211	244002
48	244003
25	244039
2	244039
320	244047
6	244047
6	244049
17	244054
6	244054
21	244054
21	244054
35	244056
43	244056
2	244057
79	244057
2	244059
5	244062
15	244065
4	244065
6	244065
44	244067
15	244071
378	244075
2	244075
44	244079
138	244083
44	244083
352	244089
25	244098
17	244101
17	244106
44	244106
296	244107
25	244108
34	244108
44	244110
17	244110
6	244110
48	244114
43	244125
2	244135
2	244143
6	244143
2	244147
381	244149
315	244152
227	244152
33	244163
15	244166
6	244166
44	244168
227	244178
6	244179
48	244188
15	244191
0	244195
0	244198
2	244200
161	244200
309	244200
4	244200
5	244200
43	244200
4	244201
2	244210
388	244213
6	244219
4	244220
43	244226
17	244241
2	354237
13	354239
13	354240
13	354241
13	354243
6	354255
20	354258
389	354262
2	354262
2	354265
42	354266
48	354268
6	354270
303	354272
2	354272
216	354272
17	354282
4	354282
13	354287
2	354290
6	354290
390	354292
34	354292
17	354294
6	354294
13	354305
17	354307
44	354307
35	354308
13	354308
237	354310
4	354310
33	354311
2	354318
85	354318
85	354318
6	354318
6	354333
2	354349
6	354355
59	354359
4	354364
48	354365
13	354365
44	354368
2	354370
62	354371
2	354371
17	354371
6	354372
34	354374
17	354380
16	354382
6	354382
35	354383
2	354384
15	354384
34	354386
2	354388
33	354388
4	354388
6	354388
2	354394
136	354398
5	354405
23	354407
41	354407
44	354407
2	354407
48	354407
18	354409
17	354413
2	354414
33	354414
33	354414
6	354414
394	354415
102	354416
4	354416
13	354417
44	354424
2	354426
6	354427
111	354427
2	354439
15	354439
155	354439
5	354439
328	354439
5	354441
13	354448
2	354453
17	354453
44	354453
6	354453
34	354455
43	354456
5	354464
395	354465
13	354465
4	354469
43	354470
381	354473
2	354474
13	354474
25	354475
50	354480
17	354481
2	354482
6	354482
207	354484
43	354485
2	354492
2	354493
34	354494
34	354494
226	354494
13	354494
396	354494
49	354495
13	354497
2	354502
4	354502
4	354506
378	354531
2	354531
2	354533
34	354534
48	354534
13	354537
25	354538
25	354539
320	354556
296	354556
13	354566
13	354567
2	354568
15	354568
13	354573
2	354577
17	354577
37	354577
2	354590
34	354591
33	354598
44	354600
4	354602
5	354603
2	354608
63	354608
4	354609
6	354609
2	354610
4	354611
2	354618
17	354618
6	354618
13	354622
85	354625
4	354626
2	354630
164	354639
164	354639
44	354649
44	354651
144	354652
17	354653
2	354663
4	354663
6	354664
2	354671
144	354674
17	354700
318	354706
403	354706
34	354707
25	354712
2	354712
2	354713
6	354713
43	354713
5	354714
226	354715
2	354716
2	354717
5	354717
2	354722
13	354722
2	354725
2	354727
25	354734
43	354735
6	354736
15	354739
4	354739
2	354740
404	354746
33	354748
2	354753
15	354756
43	354756
20	354757
6	354757
33	354759
2	354762
6	354762
2	354763
43	354766
13	354768
2	354769
226	354769
44	354769
111	354769
2	354771
44	354771
17	354772
6	354772
4	354774
34	354777
17	354777
2	354779
44	354780
13	354780
5	354782
161	354783
2	354786
17	354786
2	354787
2	354789
6	354789
2	354790
85	354790
85	354790
60	354790
44	354790
6	354790
48	354790
260	354793
6	354800
2	354807
34	354807
13	354807
4	354810
43	354810
15	354811
17	354811
17	354814
2	354820
17	354820
2	354821
15	354828
6	354835
44	354838
17	354848
6	354850
5	354850
2	354851
6	354851
4	354853
265	354857
6	354857
13	354859
44	354859
6	354866
43	354869
2	354872
6	354872
4	354873
15	354875
401	354875
2	354879
44	354883
6	354886
2	354891
13	354892
34	354893
48	354893
34	354897
5	354897
25	354898
4	354898
6	354900
49	354902
44	354902
48	354902
44	354905
48	354905
4	354906
15	354910
5	354910
2	354911
44	354911
4	354911
43	354912
2	354913
25	354913
6	354918
409	354918
35	354920
410	354920
44	354920
13	354921
5	354922
17	354924
17	354936
161	354943
2	354944
13	354944
2	354945
25	354945
6	354945
6	354950
2	354951
85	354951
2	354952
15	354952
2	354955
4	354955
48	354955
43	354961
2	354968
160	354968
5	354968
44	354968
2	354970
49	354970
4	354971
2	354975
13	354975
6	354982
15	354983
296	354983
17	354983
4	354985
17	354995
2	354998
17	354998
43	355000
60	355001
43	355001
43	355007
278	355008
13	355009
4	355011
17	355011
34	355011
43	355012
13	355012
44	355013
2	355013
17	355018
15	355021
17	355021
5	355021
2	355023
13	355023
2	355027
44	355030
13	355031
6	355040
17	355054
2	355056
5	355056
5	355059
2	355062
48	355062
44	355062
17	355064
2	355066
15	355066
25	355066
44	355066
2	355069
6	355069
5	355069
17	355070
2	355071
43	355071
2	355075
44	355075
2	355080
5	355080
25	355082
4	355083
48	355083
13	355083
35	355093
17	355096
15	355097
315	355097
21	355097
44	355098
419	355101
44	355109
5	355120
63	355120
17	355126
44	355126
44	355131
25	355132
17	355132
5	355135
13	355135
255	355136
2	355139
16	355139
6	355142
2	355143
17	355150
13	355159
41	355165
48	355165
2	355174
364	355176
422	355180
25	355180
34	355180
48	355180
13	355180
2	355182
25	355183
6	355187
422	355188
17	355188
2	355188
48	355188
13	355188
17	355189
423	355189
48	355189
2	355190
33	355190
49	355190
43	355190
6	355190
2	355192
2	355194
2	355194
4	355196
5	355196
6	355196
17	355202
34	355207
4	355207
4	355209
2	355212
34	355212
60	355212
17	355212
48	355212
13	355212
44	355213
2	355214
48	355216
427	355219
6	355219
17	355224
294	465213
44	465214
2	465220
35	465221
44	465224
2	465225
4	465225
5	465225
359	465228
428	465228
17	465229
4	465231
44	465235
238	465236
2	465236
2	465238
17	465238
34	465238
48	465238
2	465242
429	465250
15	465257
4	465257
296	465260
17	465261
4	465266
48	465266
48	465267
13	465267
34	465268
2	465285
48	465285
5	465285
2	465288
2	465289
17	465289
13	465289
34	465305
430	465309
4	465311
13	465321
4	465322
110	465325
13	465327
2	465330
6	465333
44	465340
44	465341
431	465341
4	465347
6	465347
4	465348
2	465353
4	465353
6	465358
13	465358
13	465366
44	465367
34	465368
34	465373
17	465386
4	465393
17	465399
17	465400
44	465400
13	465406
17	465409
2	465416
2	465418
48	465429
13	465429
35	465431
140	465440
6	465442
4	465452
6	465452
5	465460
13	465461
5	465462
433	465463
2	465465
2	465466
43	465467
434	465468
4	465468
43	465468
140	465469
59	465469
15	465470
2	465471
354	465471
17	465472
17	465474
34	465482
318	465484
30	465486
33	465491
5	465493
5	465502
4	465509
70	465516
172	465518
438	465518
2	465519
434	465519
434	465520
25	465520
44	465520
4	465520
6	465520
25	465521
172	465521
44	465521
4	465521
441	465522
17	465523
442	465524
4	465524
6	465524
17	465526
44	465540
2	465547
2	465548
17	465548
17	465550
17	465559
15	465561
0	465561
6	465564
2	465565
164	465567
2	465570
4	465570
5	465570
6	465570
17	465583
2	465598
144	465599
359	465609
6	465614
2	465615
63	465618
17	465622
33	465628
4	465630
20	465630
6	465630
21	465630
43	465635
6	465636
17	465640
34	465642
4	465642
2	465647
6	465650
2	465654
4	465661
6	465671
17	465683
5	465683
13	465685
2	465691
17	465696
117	465698
48	465698
2	465699
43	465699
13	465703
13	465707
4	465713
6	465713
43	465713
6	465714
4	465718
17	465727
445	465728
144	465728
243	465731
2	465731
378	465732
49	465732
6	465738
226	465740
6	465740
5	465740
4	465742
6	465742
5	465742
43	465747
6	465754
34	465760
13	465765
44	465772
2	465772
5	465772
44	465777
2	465783
15	465783
4	465785
2	465787
449	465788
140	465788
5	465788
6	465788
17	465796
2	465805
6	465808
5	465812
13	465816
44	465817
17	465817
4	465819
6	465825
15	465826
159	465826
4	465828
2	465832
2	465833
4	465834
6	465834
330	465838
207	465842
48	465847
4	465855
2	465856
43	465856
2	465864
17	465864
15	465869
25	465873
13	465873
2	465874
237	465874
43	465874
452	465876
48	465877
17	465880
13	465888
17	465889
2	465898
4	465909
15	465910
25	465910
4	465910
2	465914
44	465917
5	465918
6	465918
13	465919
2	465922
5	465922
13	465927
296	465932
2	465933
35	465933
4	465933
5	465933
2	465934
4	465934
4	465935
15	465936
4	465936
2	465937
5	465937
265	465938
33	465940
5	465943
25	465949
371	465949
15	465952
2	465952
159	465952
2	465953
17	465954
6	465956
4	465957
16	465957
63	465958
2	465959
15	465959
4	465960
5	465962
380	465964
34	465964
4	465964
48	465964
6	465964
49	465965
2	465969
5	465976
5	465981
330	465985
17	465987
62	465990
4	465992
17	465992
33	465997
34	465997
17	465997
6	465997
13	465997
44	465999
13	466000
4	466001
13	466003
2	466004
44	466006
15	466007
5	466007
33	466010
4	466011
44	466011
6	466011
2	466014
2	466020
17	466020
4	466020
2	466021
34	466033
2	466037
104	466037
44	466037
48	466037
15	466039
44	466039
34	466042
2	466043
155	466043
44	466043
54	466045
140	466045
227	466045
6	466045
44	466046
2	466049
33	466050
6	466054
2	466055
17	466056
2	466057
82	466069
457	466072
5	466075
25	466096
43	466096
6	466097
259	466098
43	466101
2	466105
17	466105
6	466105
429	466111
37	466123
5	466124
63	466125
5	466126
17	466129
4	466131
44	466132
254	466133
6	466134
226	466140
2	466148
6	466148
2	466150
6	466158
458	466169
6	466169
6	466172
2	466173
25	466184
2	466193
17	466193
265	466194
6	466195
6	466205
6	466206
371	466207
13	576194
2	576202
2	576203
229	576204
2	576204
4	576204
17	576213
43	576225
2	576226
2	576227
6	576228
2	576230
48	576231
33	576232
6	576232
2	576234
13	576236
17	576237
43	576238
159	576240
2	576242
2	576243
265	576243
86	576243
6	576243
13	576244
17	576247
117	576249
460	576250
4	576250
44	576255
6	576258
2	576260
359	576260
5	576260
17	576260
6	576263
4	576263
5	576264
2	576267
2	576273
17	576273
4	576273
6	576277
2	576287
44	576289
5	576289
44	576291
13	576294
2	576298
5	576299
6	576299
2	576302
5	576311
6	576312
44	576313
2	576317
463	576328
6	576328
111	576328
6	576333
2	576337
43	576337
17	576344
2	576346
207	576350
5	576350
134	576352
4	576353
17	576371
4	576375
4	576376
0	576377
33	576377
296	576379
41	576383
